time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,idx,location_type,isIndoor
2019-04-08T01:09:58.629Z,32.8704453,-117.21704509999999,80.9000015258789,21.901999999999997,,,0,network,,,,,,,,58,,179,building,1
2019-04-08T01:11:00.812Z,32.870415200000004,-117.21704440000002,80.69999694824219,21.121,,,0,network,,,,,,,,58,,180,building,1
2019-04-08T01:12:04.799Z,32.8704745,-117.2170344,80.0999984741211,23.159000000000002,,,0,network,,,,,,,,58,,181,building,1
2019-04-08T01:13:07.982Z,32.8704489,-117.217041,80.9000015258789,21.975,,,0,network,,,,,,,,58,,182,building,1
2019-04-08T01:14:11.826Z,32.8704635,-117.2170385,80.0999984741211,22.424,,,0,network,,,,,,,,58,,183,building,1
2019-04-08T01:15:18.707Z,32.8704357,-117.2170341,80.69999694824219,21.776,,,0,network,,,,,,,,58,,184,building,1
2019-04-08T01:16:56.611Z,32.870434499999995,-117.2170352,80.69999694824219,21.706999999999997,,,0,network,,,,,,,,58,,185,building,1
2019-04-08T01:18:17.612Z,32.8704387,-117.21704640000002,80.0999984741211,21.805999999999997,,,0,network,,,,,,,,58,,186,building,1
2019-04-08T01:19:20.628Z,32.8704265,-117.21703190000001,80.4000015258789,21.656999999999996,,,0,network,,,,,,,,58,,187,building,1
2019-04-08T01:20:53.604Z,32.87043619999999,-117.21703810000001,80.9000015258789,21.500999999999998,,,0,network,,,,,,,,58,,188,building,1
2019-04-08T01:22:21.610Z,32.8704379,-117.2170287,80.69999694824219,21.918000000000003,,,0,network,,,,,,,,58,,189,building,1
2019-04-08T01:23:24.604Z,32.8704354,-117.2170436,80.9000015258789,21.531,,,0,network,,,,,,,,58,,190,building,1
2019-04-08T01:24:28.596Z,32.8704141,-117.2170452,80.69999694824219,21.131,,,0,network,,,,,,,,58,,191,building,1
2019-04-08T01:25:31.619Z,32.8704387,-117.21704469999999,80.9000015258789,21.704,,,0,network,,,,,,,,58,,192,building,1
2019-04-08T01:26:34.572Z,32.8704448,-117.2170278,80.69999694824219,22.268,,,0,network,,,,,,,,58,,193,building,1
2019-04-08T01:27:38.601Z,32.8704046,-117.2170477,80.69999694824219,21.121,,,0,network,,,,,,,,58,,194,building,1
2019-04-08T01:28:41.615Z,32.8704258,-117.2170344,80.69999694824219,21.598000000000003,,,0,network,,,,,,,,58,,195,building,1
2019-04-08T01:30:22.592Z,32.8704245,-117.2170328,80.69999694824219,21.726,,,0,network,,,,,,,,58,,196,building,1
2019-04-08T01:32:02.646Z,32.8704383,-117.21703159999998,80.4000015258789,21.744,,,0,network,,,,,,,,58,,197,building,1
2019-04-08T01:33:06.455Z,32.8704203,-117.2170372,80.69999694824219,21.273000000000003,,,0,network,,,,,,,,58,,198,building,1
2019-04-08T01:34:21.596Z,32.8704435,-117.21701850000001,80.9000015258789,22.076,,,0,network,,,,,,,,58,,199,building,1
