time,lat,lon,elevation,accuracy,bearing,speed,satellites,idx,io,isIndoor
2019-03-05T12:58:30.828Z,32.878352,-117.242309,0,22.139,0.0,0.0,0,252,building,1
2019-03-05T12:59:57.656Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,253,building,1
2019-03-05T13:01:02.467Z,32.878357,-117.242306,0,21.397,0.0,0.0,0,254,building,1
2019-03-05T13:02:31.445Z,32.878357,-117.242306,0,21.410999999999998,0.0,0.0,0,255,building,1
2019-03-05T13:03:32.495Z,32.878358,-117.242306,0,22.245,0.0,0.0,0,256,building,1
2019-03-05T13:04:56.335Z,32.878352,-117.24230800000001,0,21.451999999999998,0.0,0.0,0,257,building,1
2019-03-05T13:05:57.455Z,32.878352,-117.24230800000001,0,21.449,0.0,0.0,0,258,building,1
2019-03-05T13:06:58.519Z,32.878347,-117.242309,0,21.009,0.0,0.0,0,259,building,1
2019-03-05T13:07:59.567Z,32.878358,-117.242306,0,22.239,0.0,0.0,0,260,building,1
2019-03-05T13:09:00.647Z,32.878353999999995,-117.24230800000001,0,22.378,0.0,0.0,0,261,building,1
2019-03-05T13:10:01.723Z,32.878353999999995,-117.24230800000001,0,22.033,0.0,0.0,0,262,building,1
2019-03-05T13:11:02.812Z,32.878353999999995,-117.24230800000001,0,22.039,0.0,0.0,0,263,building,1
2019-03-05T13:12:03.823Z,32.878347,-117.242306,0,20.754,0.0,0.0,0,264,building,1
2019-03-05T13:13:04.863Z,32.878347999999995,-117.242306,0,21.166999999999998,0.0,0.0,0,265,building,1
2019-03-05T13:14:10.516Z,32.878353999999995,-117.24230700000001,0,21.373,0.0,0.0,0,266,building,1
2019-03-05T13:15:11.612Z,32.878358,-117.242306,0,22.261,0.0,0.0,0,267,building,1
2019-03-05T13:16:12.779Z,32.878352,-117.24230800000001,0,21.456999999999997,0.0,0.0,0,268,building,1
2019-03-05T13:17:31.522Z,32.878353999999995,-117.24230800000001,0,22.386999999999997,0.0,0.0,0,269,building,1
2019-03-05T13:18:32.590Z,32.878352,-117.24230800000001,0,21.454,0.0,0.0,0,270,building,1
2019-03-05T13:19:35.979Z,32.878352,-117.24231100000002,0,22.03,0.0,0.0,0,271,building,1
2019-03-05T13:20:37.527Z,32.878353000000004,-117.24230700000001,0,21.364,0.0,0.0,0,272,building,1
2019-03-05T13:21:57.715Z,32.878353000000004,-117.24230800000001,0,21.497,0.0,0.0,0,273,building,1
2019-03-05T13:23:17.760Z,32.878356,-117.242305,0,21.403000000000002,0.0,0.0,0,274,building,1
2019-03-05T13:24:38.072Z,32.878357,-117.242305,0,21.410999999999998,0.0,0.0,0,275,building,1
2019-03-05T13:25:58.416Z,32.878353000000004,-117.24230700000001,0,21.375999999999998,0.0,0.0,0,276,building,1
2019-03-05T13:27:18.702Z,32.878351,-117.24231,0,21.178,0.0,0.0,0,277,building,1
2019-03-05T13:28:38.904Z,32.878352,-117.24231100000002,0,21.191999999999997,0.0,0.0,0,278,building,1
2019-03-05T13:30:01.917Z,32.878357,-117.24230800000001,0,21.024,0.0,0.0,0,279,building,1
2019-03-05T13:31:22.400Z,32.878356,-117.242305,0,21.39,0.0,0.0,0,280,building,1
2019-03-05T13:32:42.667Z,32.878353000000004,-117.24230700000001,0,21.592,0.0,0.0,0,281,building,1
2019-03-05T13:34:02.945Z,32.878351,-117.24230800000001,0,21.451,0.0,0.0,0,282,building,1
2019-03-05T13:35:23.006Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,283,building,1
2019-03-05T13:36:44.112Z,32.878351,-117.24230800000001,0,21.61,0.0,0.0,0,284,building,1
2019-03-05T13:38:04.325Z,32.878351,-117.24230800000001,0,21.451,0.0,0.0,0,285,building,1
2019-03-05T13:39:24.508Z,32.878351,-117.24230800000001,0,21.585,0.0,0.0,0,286,building,1
2019-03-05T13:40:44.814Z,32.878353000000004,-117.24230700000001,0,21.345,0.0,0.0,0,287,building,1
2019-03-05T13:42:05.008Z,32.878353000000004,-117.24230700000001,0,21.25,0.0,0.0,0,288,building,1
2019-03-05T13:43:25.284Z,32.878351,-117.24230800000001,0,21.447,0.0,0.0,0,289,building,1
2019-03-05T13:44:45.767Z,32.878351,-117.24230800000001,0,21.259,0.0,0.0,0,290,building,1
2019-03-05T13:46:06.021Z,32.878351,-117.24230800000001,0,21.448,0.0,0.0,0,291,building,1
2019-03-05T13:47:31.431Z,32.878353000000004,-117.24230700000001,0,21.363000000000003,0.0,0.0,0,292,building,1
2019-03-05T13:48:51.624Z,32.878351,-117.24230800000001,0,21.248,0.0,0.0,0,293,building,1
2019-03-05T13:50:12.436Z,32.878351,-117.242309,0,21.447,0.0,0.0,0,294,building,1
2019-03-05T13:51:32.471Z,32.878351,-117.242309,0,21.444000000000003,0.0,0.0,0,295,building,1
2019-03-05T13:52:52.644Z,32.878351,-117.24230800000001,0,21.439,0.0,0.0,0,296,building,1
2019-03-05T13:54:13.019Z,32.878357,-117.242306,0,21.404,0.0,0.0,0,297,building,1
2019-03-05T13:55:33.118Z,32.878353000000004,-117.24230700000001,0,21.363000000000003,0.0,0.0,0,298,building,1
2019-03-05T13:56:53.504Z,32.878358,-117.242306,0,22.250999999999998,0.0,0.0,0,299,building,1
2019-03-05T13:58:18.754Z,32.878352,-117.24230800000001,0,21.456999999999997,0.0,0.0,0,300,building,1
2019-03-05T13:59:38.925Z,32.878352,-117.24230800000001,0,21.444000000000003,0.0,0.0,0,301,building,1
2019-03-05T14:00:39.973Z,32.878358,-117.24230700000001,0,22.246,0.0,0.0,0,302,building,1
2019-03-05T14:02:02.485Z,32.87836,-117.242309,0,22.018,0.0,0.0,0,303,building,1
2019-03-05T14:03:22.658Z,32.878353999999995,-117.242309,0,21.235,0.0,0.0,0,304,building,1
2019-03-05T14:04:42.709Z,32.878353000000004,-117.24230800000001,0,21.386,0.0,0.0,0,305,building,1
2019-03-05T14:06:02.992Z,32.878347,-117.24230800000001,0,20.988000000000003,0.0,0.0,0,306,building,1
2019-03-05T14:07:04.727Z,32.878352,-117.242309,0,22.105999999999998,0.0,0.0,0,307,building,1
2019-03-05T14:08:06.893Z,32.878352,-117.242309,0,22.114,0.0,0.0,0,308,building,1
2019-03-05T14:09:09.355Z,32.878353000000004,-117.24230700000001,0,22.035,0.0,0.0,0,309,building,1
2019-03-05T14:10:10.482Z,32.878352,-117.242309,0,22.128,0.0,0.0,0,310,building,1
2019-03-05T14:11:12.843Z,32.878352,-117.24230800000001,0,22.13,0.0,0.0,0,311,building,1
2019-03-05T14:12:14.274Z,32.878352,-117.242309,0,22.118000000000002,0.0,0.0,0,312,building,1
2019-03-05T14:13:30.816Z,32.878352,-117.24231100000002,0,22.035,0.0,0.0,0,313,building,1
2019-03-05T14:15:03.537Z,32.878352,-117.242309,0,22.11,0.0,0.0,0,314,building,1
2019-03-05T14:16:04.659Z,32.878353000000004,-117.24230700000001,0,21.945999999999998,0.0,0.0,0,315,building,1
2019-03-05T14:17:06.607Z,32.878351,-117.242309,0,22.088,0.0,0.0,0,316,building,1
2019-03-05T14:18:48.207Z,32.878347,-117.242309,0,21.081,0.0,0.0,0,317,building,1
2019-03-05T14:20:02.286Z,32.878351,-117.24230700000001,0,21.206,0.0,0.0,0,318,building,1
2019-03-05T14:21:42.861Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,319,building,1
2019-03-05T14:23:15.836Z,32.878353000000004,-117.242305,0,21.383000000000003,0.0,0.0,0,320,building,1
2019-03-05T14:24:18.097Z,32.878353000000004,-117.242305,0,21.075,0.0,0.0,0,321,building,1
2019-03-05T14:25:31.801Z,32.878347999999995,-117.242305,0,21.026,0.0,0.0,0,322,building,1
2019-03-05T14:26:33.441Z,32.878351,-117.242306,0,21.178,0.0,0.0,0,323,building,1
2019-03-05T14:27:35.204Z,32.87834,-117.242295,0,21.198,0.0,0.0,0,324,building,1
2019-03-05T14:28:36.930Z,32.878355,-117.242304,0,20.984,0.0,0.0,0,325,building,1
2019-03-05T14:29:46.042Z,32.878347,-117.242306,0,20.789,0.0,0.0,0,326,building,1
2019-03-05T14:30:47.989Z,32.878339000000004,-117.242297,0,21.101999999999997,0.0,0.0,0,327,building,1
2019-03-05T14:31:49.359Z,32.878353000000004,-117.242304,0,21.401999999999997,0.0,0.0,0,328,building,1
2019-03-05T14:33:16.890Z,32.878349,-117.242304,0,21.47,0.0,0.0,0,329,building,1
2019-03-05T14:34:47.167Z,32.878351,-117.24230800000001,0,21.256,0.0,0.0,0,330,building,1
2019-03-05T14:36:06.269Z,32.87835,-117.24230800000001,0,21.211,0.0,0.0,0,331,building,1
2019-03-05T14:37:07.976Z,32.87835,-117.24230800000001,0,21.255,0.0,0.0,0,332,building,1
2019-03-05T14:38:10.744Z,32.878351,-117.24230700000001,0,21.24,0.0,0.0,0,333,building,1
2019-03-05T14:39:13.098Z,32.878347999999995,-117.242306,0,21.148000000000003,0.0,0.0,0,334,building,1
2019-03-05T14:40:50.418Z,32.878351,-117.24230800000001,0,21.033,0.0,0.0,0,335,building,1
2019-03-05T14:42:36.245Z,32.878352,-117.242309,0,21.002,0.0,0.0,0,336,building,1
2019-03-05T14:43:38.608Z,32.878352,-117.24230700000001,0,21.136,0.0,0.0,0,337,building,1
2019-03-05T14:45:02.260Z,32.878355,-117.242305,0,21.401,0.0,0.0,0,338,building,1
2019-03-05T14:46:04.820Z,32.87835,-117.24230800000001,0,21.241999999999997,0.0,0.0,0,339,building,1
2019-03-05T14:47:34.412Z,32.878355,-117.242305,0,21.443,0.0,0.0,0,340,building,1
2019-03-05T14:49:02.357Z,32.878347,-117.24230700000001,0,21.105999999999998,0.0,0.0,0,341,building,1
2019-03-05T14:50:05.247Z,32.878351,-117.242306,0,21.178,0.0,0.0,0,342,building,1
2019-03-05T14:51:43.276Z,32.878353000000004,-117.242305,0,21.379,0.0,0.0,0,343,building,1
2019-03-05T14:53:02.489Z,32.878347,-117.24230700000001,0,21.151999999999997,0.0,0.0,0,344,building,1
2019-03-05T14:54:48.041Z,32.878349,-117.24230700000001,0,21.275,0.0,0.0,0,345,building,1
2019-03-05T14:55:50.616Z,32.87835,-117.24230800000001,0,21.255,0.0,0.0,0,346,building,1
2019-03-05T14:57:01.867Z,32.87835,-117.24230800000001,0,21.244,0.0,0.0,0,347,building,1
2019-03-05T14:58:40.574Z,32.878347,-117.242309,0,20.964000000000002,0.0,0.0,0,348,building,1
2019-03-05T15:00:08.034Z,32.878347,-117.24230800000001,0,20.971,0.0,0.0,0,349,building,1
2019-03-05T15:01:09.502Z,32.878351,-117.242309,0,21.223000000000003,0.0,0.0,0,350,building,1
2019-03-05T15:02:11.860Z,32.878351,-117.24230800000001,0,21.226,0.0,0.0,0,351,building,1
2019-03-05T15:03:40.574Z,32.878351,-117.242306,0,21.121,0.0,0.0,0,352,building,1
2019-03-05T15:05:17.959Z,32.878355,-117.242305,0,21.598000000000003,0.0,0.0,0,353,building,1
2019-03-05T15:07:18.046Z,32.87835,-117.24230800000001,0,21.218000000000004,0.0,0.0,0,354,building,1
2019-03-05T15:08:20.647Z,32.878355,-117.242305,0,21.349,0.0,0.0,0,355,building,1
2019-03-05T15:09:22.967Z,32.878351,-117.24231,0,21.127,0.0,0.0,0,356,building,1
2019-03-05T15:10:50.745Z,32.878351,-117.24230800000001,0,21.223000000000003,0.0,0.0,0,357,building,1
2019-03-05T15:11:53.045Z,32.87835,-117.24231,0,21.109,0.0,0.0,0,358,building,1
2019-03-05T15:12:54.144Z,32.87835,-117.24230800000001,0,21.208000000000002,0.0,0.0,0,359,building,1
2019-03-05T15:14:39.002Z,32.878347,-117.242309,0,20.965999999999998,0.0,0.0,0,360,building,1
2019-03-05T15:15:52.829Z,32.87835,-117.242309,0,21.144000000000002,0.0,0.0,0,361,building,1
2019-03-05T15:16:54.684Z,32.878355,-117.242305,0,21.381,0.0,0.0,0,362,building,1
2019-03-05T15:18:40.731Z,32.878347,-117.242309,0,21.035,0.0,0.0,0,363,building,1
2019-03-05T15:19:53.098Z,32.878341999999996,-117.24230700000001,0,21.504,0.0,0.0,0,364,building,1
2019-03-05T15:20:54.275Z,32.878351,-117.24230800000001,0,21.236,0.0,0.0,0,365,building,1
2019-03-05T15:21:55.364Z,32.87835,-117.24230800000001,0,21.228,0.0,0.0,0,366,building,1
2019-03-05T15:22:57.719Z,32.878347,-117.24230700000001,0,21.109,0.0,0.0,0,367,building,1
2019-03-05T15:23:59.464Z,32.87835,-117.24230800000001,0,21.268,0.0,0.0,0,368,building,1
2019-03-05T15:25:01.816Z,32.878347,-117.24230700000001,0,21.171,0.0,0.0,0,369,building,1
2019-03-05T15:26:03.973Z,32.878347,-117.24230700000001,0,21.133000000000003,0.0,0.0,0,370,building,1
2019-03-05T15:27:06.018Z,32.87835,-117.24230800000001,0,21.21,0.0,0.0,0,371,building,1
2019-03-05T15:28:09.012Z,32.878351,-117.24230800000001,0,21.261,0.0,0.0,0,372,building,1
2019-03-05T15:29:10.947Z,32.87835,-117.24231,0,21.155,0.0,0.0,0,373,building,1
2019-03-05T15:30:13.281Z,32.878347,-117.242309,0,21.000999999999998,0.0,0.0,0,374,building,1
2019-03-05T15:31:14.924Z,32.878352,-117.24230700000001,0,21.374000000000002,0.0,0.0,0,375,building,1
2019-03-05T15:32:17.587Z,32.87835,-117.24230800000001,0,21.243000000000002,0.0,0.0,0,376,building,1
2019-03-05T15:33:40.261Z,32.878335,-117.242313,0,21.589000000000002,0.0,0.0,0,377,building,1
2019-03-05T15:34:42.105Z,32.878338,-117.242301,0,21.086,0.0,0.0,0,378,building,1
2019-03-05T15:36:17.459Z,32.878355,-117.24230700000001,0,20.899,0.0,0.0,0,379,building,1
2019-03-05T15:37:47.507Z,32.878351,-117.24231,0,21.148000000000003,0.0,0.0,0,380,building,1
2019-03-05T15:38:49.849Z,32.87835,-117.24230800000001,0,21.221,0.0,0.0,0,381,building,1
2019-03-05T15:40:06.552Z,32.878352,-117.24230700000001,0,21.19,0.0,0.0,0,382,building,1
2019-03-05T15:41:07.728Z,32.878361,-117.242303,0,22.238000000000003,0.0,0.0,0,383,building,1
2019-03-05T15:42:08.804Z,32.878421,-117.242322,0,21.285999999999998,0.0,0.0,0,384,building,1
2019-03-05T15:43:34.241Z,32.878347999999995,-117.242305,0,21.011,0.0,0.0,0,385,building,1
2019-03-05T15:44:35.483Z,32.878352,-117.24230800000001,0,23.16,0.0,0.0,0,386,building,1
2019-03-05T15:45:37.090Z,32.878357,-117.242305,0,21.44,0.0,0.0,0,387,building,1
2019-03-05T15:46:38.307Z,32.878355,-117.242306,0,22.283,0.0,0.0,0,388,building,1
2019-03-05T15:47:40.563Z,32.878357,-117.242305,0,22.052,0.0,0.0,0,389,building,1
2019-03-05T15:48:51.736Z,32.87814,-117.242129,0,31.968000000000004,0.0,0.0,0,390,building,1
2019-03-05T15:49:53.315Z,32.878388,-117.24213600000002,0,23.068,0.0,0.0,0,391,building,1
2019-03-05T15:50:55.746Z,32.879008,-117.242274,0,28.389,0.0,0.0,0,392,building,1
2019-03-05T15:52:00.866Z,32.878931,-117.24271200000001,0,24.829,0.0,0.0,0,393,leisure,0
2019-03-05T15:53:02.250Z,32.878957,-117.242704,0,24.809,0.0,0.0,0,394,leisure,0
2019-03-05T15:54:03.404Z,32.878935,-117.24243899999999,0,25.561,0.0,0.0,0,395,leisure,0
2019-03-05T15:55:05.593Z,32.878935999999996,-117.242427,0,27.721999999999998,0.0,0.0,0,396,leisure,0
2019-03-05T15:56:38.730Z,32.878282,-117.24228000000001,0,29.801,0.0,0.0,0,397,building,1
2019-03-05T15:57:40.788Z,32.878335,-117.242291,0,21.605999999999998,0.0,0.0,0,398,building,1
2019-03-05T15:58:43.203Z,32.878339000000004,-117.242297,0,21.15,0.0,0.0,0,399,building,1
2019-03-05T16:00:15.334Z,32.878339000000004,-117.242297,0,21.159000000000002,0.0,0.0,0,400,building,1
2019-03-05T16:02:00.755Z,32.878341,-117.242299,0,20.4,0.0,0.0,0,401,building,1
2019-03-05T16:03:40.317Z,32.878341,-117.242299,0,34.4,0.0,0.0,0,402,building,1
2019-03-05T16:05:00.818Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,403,building,1
2019-03-05T16:06:39.884Z,32.878341,-117.242299,0,22.5,0.0,0.0,0,404,building,1
2019-03-05T16:08:00.066Z,32.878341,-117.242299,0,20.1,0.0,0.0,0,405,building,1
2019-03-05T16:09:01.592Z,32.878339000000004,-117.242296,0,20.98,0.0,0.0,0,406,building,1
2019-03-05T16:10:46.651Z,32.878341,-117.242299,0,34.4,0.0,0.0,0,407,building,1
2019-03-05T16:11:48.281Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,408,building,1
2019-03-05T16:12:50.126Z,32.878341,-117.242299,0,20.1,0.0,0.0,0,409,building,1
2019-03-05T16:13:51.684Z,32.878341,-117.242299,0,30.0,0.0,0.0,0,410,building,1
2019-03-05T16:14:53.055Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,411,building,1
2019-03-05T16:15:55.104Z,32.878341,-117.242299,0,20.9,0.0,0.0,0,412,building,1
2019-03-05T16:16:57.228Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,413,building,1
2019-03-05T16:18:39.937Z,32.878341,-117.242299,0,22.5,0.0,0.0,0,414,building,1
2019-03-05T16:19:41.027Z,32.87833,-117.24228899999999,0,21.47,0.0,0.0,0,415,building,1
2019-03-05T16:20:41.967Z,32.878341,-117.242299,0,34.4,0.0,0.0,0,416,building,1
2019-03-05T16:21:43.368Z,32.878341,-117.242299,0,30.0,0.0,0.0,0,417,building,1
2019-03-05T16:22:45.789Z,32.878331,-117.24228500000001,0,22.785999999999998,0.0,0.0,0,418,building,1
2019-03-05T16:23:47.388Z,32.878341,-117.242299,0,20.1,0.0,0.0,0,419,building,1
2019-03-05T16:24:49.229Z,32.878345,-117.242299,0,21.22,0.0,0.0,0,420,building,1
2019-03-05T16:25:51.795Z,32.878341,-117.242299,0,20.9,0.0,0.0,0,421,building,1
2019-03-05T16:26:57.738Z,32.878341999999996,-117.242299,0,21.293000000000003,0.0,0.0,0,422,building,1
2019-03-05T16:27:59.887Z,32.878341,-117.242299,0,20.1,0.0,0.0,0,423,building,1
2019-03-05T16:29:01.430Z,32.878341,-117.242299,0,20.1,0.0,0.0,0,424,building,1
2019-03-05T16:30:03.514Z,32.878341,-117.242299,0,20.4,0.0,0.0,0,425,building,1
2019-03-05T16:31:04.996Z,32.87834,-117.242296,0,21.184,0.0,0.0,0,426,building,1
2019-03-05T16:32:07.367Z,32.878349,-117.242304,0,21.05,0.0,0.0,0,427,building,1
2019-03-05T16:33:39.959Z,32.878351,-117.242306,0,21.302,0.0,0.0,0,428,building,1
2019-03-05T16:34:42.208Z,32.878352,-117.242305,0,21.194000000000003,0.0,0.0,0,429,building,1
2019-03-05T16:36:04.564Z,32.878352,-117.242305,0,21.228,0.0,0.0,0,430,building,1
2019-03-05T16:37:07.183Z,32.878352,-117.242306,0,21.183000000000003,0.0,0.0,0,431,building,1
2019-03-05T16:38:09.326Z,32.878426,-117.24236200000001,0,24.612,0.0,0.0,0,432,building,1
2019-03-05T16:39:12.498Z,32.878341999999996,-117.242299,0,21.28,0.0,0.0,0,433,building,1
2019-03-05T16:40:13.763Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,434,building,1
2019-03-05T16:41:14.752Z,32.878341,-117.242299,0,34.4,0.0,0.0,0,435,building,1
2019-03-05T16:42:35.173Z,32.878341,-117.242299,0,28.1,0.0,0.0,0,436,building,1
2019-03-05T16:44:10.504Z,32.878339000000004,-117.242297,0,21.055999999999997,0.0,0.0,0,437,building,1
2019-03-05T16:45:44.130Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,438,building,1
2019-03-05T16:47:08.316Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,439,building,1
2019-03-05T16:48:52.855Z,32.878341,-117.242299,0,36.9,0.0,0.0,0,440,building,1
2019-03-05T16:50:11.696Z,32.87835,-117.242305,0,20.943,0.0,0.0,0,441,building,1
2019-03-05T16:51:41.784Z,32.878339000000004,-117.242297,0,20.953000000000003,0.0,0.0,0,442,building,1
2019-03-05T16:52:52.652Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,443,building,1
2019-03-05T16:53:55.106Z,32.878339000000004,-117.242297,0,21.194000000000003,0.0,0.0,0,444,building,1
2019-03-05T16:54:57.584Z,32.878341,-117.242299,0,20.1,0.0,0.0,0,445,building,1
2019-03-05T16:56:12.823Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,446,building,1
2019-03-05T16:57:15.498Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,447,building,1
2019-03-05T16:58:44.112Z,32.878341,-117.242299,0,20.1,0.0,0.0,0,448,building,1
2019-03-05T17:00:02.650Z,32.878339000000004,-117.242298,0,21.076999999999998,0.0,0.0,0,449,building,1
2019-03-05T17:01:15.299Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,450,building,1
2019-03-05T17:02:16.327Z,32.878339000000004,-117.242298,0,21.139,0.0,0.0,0,451,building,1
2019-03-05T17:03:39.718Z,32.878341,-117.242299,0,20.4,0.0,0.0,0,452,building,1
2019-03-05T17:05:16.373Z,32.878341,-117.242299,0,36.9,0.0,0.0,0,453,building,1
2019-03-05T17:06:18.280Z,32.87834,-117.242296,0,21.158,0.0,0.0,0,454,building,1
2019-03-05T17:07:20.333Z,32.878351,-117.242306,0,21.288,0.0,0.0,0,455,building,1
2019-03-05T17:08:22.276Z,32.878353000000004,-117.242305,0,21.241999999999997,0.0,0.0,0,456,building,1
2019-03-05T17:09:24.314Z,32.878351,-117.242306,0,21.336,0.0,0.0,0,457,building,1
2019-03-05T17:10:48.515Z,32.878351,-117.242305,0,21.201999999999998,0.0,0.0,0,458,building,1
2019-03-05T17:11:50.114Z,32.87835,-117.242306,0,21.305999999999997,0.0,0.0,0,459,building,1
2019-03-05T17:13:23.001Z,32.878351,-117.242306,0,21.311999999999998,0.0,0.0,0,460,building,1
2019-03-05T17:15:10.033Z,32.878347999999995,-117.242306,0,20.944000000000003,0.0,0.0,0,461,building,1
2019-03-05T17:16:12.136Z,32.878339000000004,-117.242298,0,21.362,0.0,0.0,0,462,building,1
2019-03-05T17:17:22.715Z,32.87835,-117.242304,0,21.175,0.0,0.0,0,463,building,1
2019-03-05T17:18:38.933Z,32.87834,-117.242299,0,21.173000000000002,0.0,0.0,0,464,building,1
2019-03-05T17:19:41.072Z,32.878339000000004,-117.242298,0,20.976999999999997,0.0,0.0,0,465,building,1
2019-03-05T17:21:21.409Z,32.878353999999995,-117.242306,0,20.87,0.0,0.0,0,466,building,1
2019-03-05T17:22:30.201Z,32.878351,-117.24230800000001,0,21.467,0.0,0.0,0,467,building,1
2019-03-05T17:23:32.035Z,32.878341,-117.242299,0,21.6,0.0,0.0,0,468,building,1
2019-03-05T17:24:33.900Z,32.878344,-117.24231200000001,0,21.014,0.0,0.0,0,469,building,1
2019-03-05T17:25:49.538Z,32.878351,-117.24230800000001,0,21.276999999999997,0.0,0.0,0,470,building,1
2019-03-05T17:27:22.755Z,32.878352,-117.24231100000002,0,22.011,0.0,0.0,0,471,building,1
2019-03-05T17:28:24.445Z,32.878352,-117.242309,0,22.112,0.0,0.0,0,472,building,1
2019-03-05T17:29:42.476Z,32.878352,-117.242309,0,22.096999999999998,0.0,0.0,0,473,building,1
2019-03-05T17:30:54.872Z,32.878352,-117.242309,0,22.094,0.0,0.0,0,474,building,1
2019-03-05T17:31:57.222Z,32.878352,-117.242309,0,22.098000000000003,0.0,0.0,0,475,building,1
2019-03-05T17:33:39.920Z,32.87836,-117.242309,0,21.948,0.0,0.0,0,476,building,1
2019-03-05T17:35:19.230Z,32.878352,-117.242309,0,21.42,0.0,0.0,0,477,building,1
2019-03-05T17:36:59.986Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,478,building,1
2019-03-05T17:38:02.409Z,32.878353999999995,-117.24230800000001,0,21.985,0.0,0.0,0,479,building,1
2019-03-05T17:39:04.613Z,32.878352,-117.24231,0,21.324,0.0,0.0,0,480,building,1
2019-03-05T17:40:06.550Z,32.878352,-117.242309,0,21.44,0.0,0.0,0,481,building,1
2019-03-05T17:41:35.142Z,32.878351,-117.24231,0,21.34,0.0,0.0,0,482,building,1
2019-03-05T17:42:37.420Z,32.878352,-117.24231,0,21.316,0.0,0.0,0,483,building,1
2019-03-05T17:43:39.976Z,32.878352,-117.242309,0,21.427,0.0,0.0,0,484,building,1
2019-03-05T17:44:42.123Z,32.878384999999994,-117.242326,0,21.771,0.0,0.0,0,485,building,1
2019-03-05T17:46:26.260Z,32.878347,-117.242306,0,20.789,0.0,0.0,0,486,building,1
2019-03-05T17:47:28.638Z,32.878351,-117.24230800000001,0,21.073,0.0,0.0,0,487,building,1
2019-03-05T17:48:30.770Z,32.878339000000004,-117.242299,0,20.814,0.0,0.0,0,488,building,1
2019-03-05T17:49:32.680Z,32.878351,-117.242306,0,21.175,0.0,0.0,0,489,building,1
2019-03-05T17:50:34.272Z,32.878347,-117.242306,0,20.778000000000002,0.0,0.0,0,490,building,1
2019-03-05T17:51:42.825Z,32.87835,-117.242306,0,21.174,0.0,0.0,0,491,building,1
2019-03-05T17:52:44.669Z,32.878351,-117.24230700000001,0,21.191999999999997,0.0,0.0,0,492,building,1
2019-03-05T17:53:47.649Z,32.878341,-117.242299,0,20.0,0.0,0.0,0,493,building,1
2019-03-05T17:54:50.020Z,32.878347,-117.242306,0,20.781999999999996,0.0,0.0,0,494,building,1
2019-03-05T17:55:51.415Z,32.878339000000004,-117.242299,0,20.794,0.0,0.0,0,495,building,1
2019-03-05T17:56:54.705Z,32.878347,-117.242306,0,20.767,0.0,0.0,0,496,building,1
2019-03-05T17:57:56.857Z,32.878347,-117.242306,0,20.781999999999996,0.0,0.0,0,497,building,1
2019-03-05T17:58:57.820Z,32.878347,-117.242306,0,20.778000000000002,0.0,0.0,0,498,building,1
2019-03-05T18:00:02.909Z,32.878347,-117.242306,0,20.765,0.0,0.0,0,499,building,1
2019-03-05T18:01:04.256Z,32.878341,-117.242298,0,21.389,0.0,0.0,0,500,building,1
2019-03-05T18:02:05.485Z,32.878346,-117.242297,0,21.218000000000004,0.0,0.0,0,501,building,1
2019-03-05T18:03:06.951Z,32.878355,-117.24230700000001,0,20.843000000000004,0.0,0.0,0,502,building,1
2019-03-05T18:04:08.179Z,32.878378999999995,-117.24234799999999,0,22.893,0.0,0.0,0,503,building,1
2019-03-05T18:05:09.318Z,32.878657000000004,-117.24213400000001,0,36.736,0.0,0.0,0,504,amenity,0
2019-03-05T18:06:10.623Z,32.878875,-117.24171499999999,0,24.398000000000003,0.0,0.0,0,505,place,0
2019-03-05T18:07:12.076Z,32.879765,-117.240897,0,26.568,0.0,0.0,0,506,building,1
2019-03-05T18:08:29.519Z,32.879852,-117.24036000000001,0,25.685,0.0,0.0,0,507,building,1
2019-03-05T18:09:30.982Z,32.880288,-117.239318,0,22.705,0.0,0.0,0,508,building,1
2019-03-05T18:11:12.000Z,32.880148,-117.237792,92,16.687,44.3,0.68,14,509,highway,0
2019-03-05T18:12:15.000Z,32.880375,-117.236778,88,13.652999999999999,77.9,1.6,11,510,amenity,0
2019-03-05T18:13:38.000Z,32.880542,-117.235771,69,25.789,25.6,1.15,11,511,building,1
2019-03-05T18:14:57.000Z,32.881135,-117.23498400000001,85,25.789,77.4,1.97,16,512,building,1
2019-03-05T18:14:54.363Z,32.881883,-117.234146,0,23.585,0.0,0.0,0,513,amenity,0
2019-03-05T18:17:42.967Z,32.88173,-117.233595,0,21.97,0.0,0.0,0,514,amenity,0
2019-03-05T18:19:07.023Z,32.881687,-117.23356299999999,0,22.189,0.0,0.0,0,515,amenity,0
